# OpenSignals Text File Format
# {"00:07:80:FC:57:23": {"sensor": ["EMG"], "device name": "00:07:80:FC:57:23", "column": ["nSeq", "DI", "deltoid"], "sync interval": 2, "time": "12:52:51.692", "comments": "", "device connection": "BTH00:07:80:FC:57:23", "channels": [2], "keywords": "", "convertedValues": 0, "digital IO": [0, 1], "mode": 0, "date": "2018-7-9", "firmware version": 773, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["deltoid"], "resolution": [16], "forcePlatform values": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], "special": [{}]}}
# EndOfHeader
0	0	29836	
1	0	31796	
2	0	31975	
3	0	32146	
4	0	32295	
5	0	32680	
6	0	32998	
7	0	33470	
8	0	33754	
9	0	33983	
10	0	33099	
11	0	32418	
12	0	32261	
13	0	32504	
14	0	33990	
15	0	34851	
16	0	34114	
17	0	33271	
18	0	32135	
19	0	31559	
20	0	31981	
21	0	32615	
22	0	33268	
23	0	33433	
24	0	33146	
25	0	32861	
26	0	32356	
27	0	32235	
28	0	32100	
29	0	32610	
30	0	33381	
31	0	33222	
32	0	33004	
33	0	33350	
34	0	33252	
35	0	32942	
36	0	32406	
37	0	32061	
38	0	32076	
39	0	32668	
40	0	33166	
41	0	33334	
42	0	33443	
43	0	32700	
44	0	31967	
45	0	31756	
46	0	32578	
47	0	32594	
48	0	32251	
49	0	32420	
50	0	32786	
51	0	33256	
52	0	33407	
53	0	33296	
54	0	32967	
55	0	32975	
56	0	33517	
57	0	33717	
58	0	33327	
59	0	32774	
60	0	32350	
61	0	32365	
62	0	32572	
63	0	32901	
64	0	33122	
65	0	33226	
66	0	32914	
67	0	32717	
68	0	31864	
69	0	31669	
70	0	31934	
71	0	32536	
72	0	32486	
73	0	32548	
74	0	33351	
75	0	33462	
76	0	33200	
77	0	33124	
78	0	32723	
79	0	31721	
80	0	31156	
81	0	32101	
82	0	33128	
83	0	34183	
84	0	34166	
85	0	33593	
86	0	33031	
87	0	32320	
88	0	32126	
89	0	32211	
90	0	32305	
91	0	32770	
92	0	32942	
93	0	33002	
94	0	33407	
95	0	34057	
96	0	34166	
97	0	34017	
98	0	33616	
99	0	32932	
100	0	31963	
101	0	31661	
102	0	32275	
103	0	32327	
104	0	32295	
105	0	32551	
106	0	32364	
107	0	32303	
108	0	32681	
109	0	32661	
110	0	32180	
111	0	32235	
112	0	33242	
113	0	33487	
114	0	33258	
115	0	32800	
116	0	31943	
117	0	31435	
118	0	32151	
119	0	32728	
120	0	33374	
121	0	33415	
122	0	33068	
123	0	32231	
124	0	31654	
125	0	32285	
126	0	33664	
127	0	33543	
128	0	33325	
129	0	33400	
130	0	33401	
131	0	33158	
132	0	32818	
133	0	32506	
134	0	32850	
135	0	33281	
136	0	33107	
137	0	32957	
138	0	32711	
139	0	32662	
140	0	32635	
141	0	32803	
142	0	32615	
143	0	32413	
144	0	32198	
145	0	31707	
146	0	32813	
147	0	33158	
148	0	33069	
149	0	33024	
150	0	32956	
151	0	32765	
152	0	32410	
153	0	32927	
154	0	33231	
155	0	33403	
156	0	33415	
157	0	33572	
158	0	33620	
159	0	33095	
160	0	32831	
161	0	32768	
162	0	32508	
163	0	32291	
164	0	32460	
165	0	32151	
166	0	32190	
167	0	32157	
168	0	32117	
169	0	32012	
170	0	31949	
171	0	32219	
172	0	32803	
173	0	33085	
174	0	33410	
175	0	34221	
176	0	34180	
177	0	33764	
178	0	33180	
179	0	32645	
180	0	32447	
181	0	32377	
182	0	33112	
183	0	32816	
184	0	32551	
185	0	32646	
186	0	32761	
187	0	32199	
188	0	32674	
189	0	33799	
190	0	33914	
191	0	33453	
192	0	32466	
193	0	31047	
194	0	29901	
195	0	30687	
196	0	32094	
197	0	32918	
198	0	33359	
199	0	33773	
200	0	33826	
201	0	33831	
202	0	33501	
203	0	32794	
204	0	31980	
205	0	32327	
206	0	32971	
207	0	34254	
208	0	34412	
209	0	33747	
210	0	33049	
211	0	32490	
212	0	32292	
213	0	31776	
214	0	32204	
215	0	32292	
216	0	32064	
217	0	32848	
218	0	34032	
219	0	34023	
220	0	33513	
221	0	33684	
222	0	32793	
223	0	30821	
224	0	28918	
225	0	28896	
226	0	30409	
227	0	32923	
228	0	35472	
229	0	35396	
230	0	34866	
231	0	33916	
232	0	33074	
233	0	32343	
234	0	32130	
235	0	32301	
236	0	32722	
237	0	34345	
238	0	34502	
239	0	33714	
240	0	32709	
241	0	31965	
242	0	31175	
243	0	30870	
244	0	31770	
245	0	32189	
246	0	32742	
247	0	33172	
248	0	33287	
249	0	33274	
250	0	33335	
251	0	33273	
252	0	32962	
253	0	32854	
254	0	32960	
255	0	33110	
256	0	33277	
257	0	33389	
258	0	32921	
259	0	32685	
260	0	32467	
261	0	32615	
262	0	32903	
263	0	33104	
264	0	33730	
265	0	33436	
266	0	32733	
267	0	32135	
268	0	31855	
269	0	32218	
270	0	32990	
271	0	33464	
272	0	33513	
273	0	33002	
274	0	31680	
275	0	30882	
276	0	31084	
277	0	31623	
278	0	32964	
279	0	34014	
280	0	34660	
281	0	35170	
282	0	34950	
283	0	33703	
284	0	31271	
285	0	30502	
286	0	31597	
287	0	32517	
288	0	33127	
289	0	33146	
290	0	32525	
291	0	32165	
292	0	31985	
293	0	32275	
294	0	32786	
295	0	33415	
296	0	32614	
297	0	32511	
298	0	32327	
299	0	31292	
300	0	30998	
301	0	32490	
302	0	33453	
303	0	34481	
304	0	34358	
305	0	33511	
306	0	32524	
307	0	32003	
308	0	32219	
309	0	32594	
310	0	33083	
