# OpenSignals Text File Format
# {"00:07:80:FC:57:23": {"sensor": ["EMG"], "device name": "00:07:80:FC:57:23", "column": ["nSeq", "DI", "deltoid"], "sync interval": 2, "time": "12:56:42.360", "comments": "", "device connection": "BTH00:07:80:FC:57:23", "channels": [2], "keywords": "", "convertedValues": 0, "digital IO": [0, 1], "mode": 0, "date": "2018-7-9", "firmware version": 773, "device": "biosignalsplux", "position": 0, "sampling rate": 1000, "label": ["deltoid"], "resolution": [16], "forcePlatform values": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], "special": [{}]}}
# EndOfHeader
0	0	33793	
1	0	34156	
2	0	33754	
3	0	33199	
4	0	32060	
5	0	32439	
6	0	32718	
7	0	32988	
8	0	32922	
9	0	33433	
10	0	33473	
11	0	33109	
12	0	32973	
13	0	32674	
14	0	32790	
15	0	32970	
16	0	33014	
17	0	32946	
18	0	32301	
19	0	32808	
20	0	33084	
21	0	33159	
22	0	32847	
23	0	32646	
24	0	32199	
25	0	31543	
26	0	31742	
27	0	34085	
28	0	34976	
29	0	34284	
30	0	32279	
31	0	31845	
32	0	31314	
33	0	30471	
34	0	32184	
35	0	34887	
36	0	34986	
37	0	32199	
38	0	29383	
39	0	29954	
40	0	32194	
41	0	34164	
42	0	35170	
43	0	34033	
44	0	32501	
45	0	32996	
46	0	33444	
47	0	33127	
48	0	32775	
49	0	32385	
50	0	32874	
51	0	32871	
52	0	32988	
53	0	33052	
54	0	32996	
55	0	33047	
56	0	33053	
57	0	32245	
58	0	32187	
59	0	32461	
60	0	32263	
61	0	33444	
62	0	33528	
63	0	33946	
64	0	33813	
65	0	32039	
66	0	31610	
67	0	31486	
68	0	31992	
69	0	32628	
70	0	32697	
71	0	32289	
72	0	33005	
73	0	33488	
74	0	33671	
75	0	32835	
76	0	32361	
77	0	32377	
78	0	32338	
79	0	32742	
80	0	32775	
81	0	33509	
82	0	34695	
83	0	34181	
84	0	34388	
85	0	32663	
86	0	31012	
87	0	31170	
88	0	31724	
89	0	31342	
90	0	30610	
91	0	31974	
92	0	33737	
93	0	34013	
94	0	33348	
95	0	32738	
96	0	32880	
97	0	31885	
98	0	32836	
99	0	34802	
100	0	35325	
101	0	34073	
102	0	31471	
103	0	31489	
104	0	32098	
105	0	32753	
106	0	33088	
107	0	33631	
108	0	32869	
109	0	31709	
110	0	31324	
111	0	31447	
112	0	31830	
113	0	32823	
114	0	34011	
115	0	35571	
116	0	35955	
117	0	35788	
118	0	34031	
119	0	32753	
120	0	31253	
121	0	30526	
122	0	30437	
123	0	29586	
124	0	31190	
125	0	32575	
126	0	34071	
127	0	34352	
128	0	35486	
129	0	33414	
130	0	32156	
131	0	30453	
132	0	28868	
133	0	29455	
134	0	33205	
135	0	34853	
136	0	35384	
137	0	33927	
138	0	33135	
139	0	32933	
140	0	32982	
141	0	33028	
142	0	33887	
143	0	34073	
144	0	33718	
145	0	32284	
146	0	31522	
147	0	32864	
148	0	34031	
149	0	35330	
150	0	35033	
151	0	32167	
152	0	30095	
153	0	28964	
154	0	28889	
155	0	32219	
156	0	33671	
157	0	33720	
158	0	33731	
159	0	32844	
160	0	32591	
161	0	32813	
162	0	33556	
163	0	33921	
164	0	33694	
165	0	33640	
166	0	33512	
167	0	32844	
168	0	32662	
169	0	32513	
170	0	31138	
171	0	31107	
172	0	32609	
173	0	32640	
174	0	33214	
175	0	34183	
176	0	32892	
177	0	31364	
178	0	31911	
179	0	32522	
180	0	33874	
181	0	34695	
182	0	34182	
183	0	31742	
184	0	31148	
185	0	31695	
186	0	32280	
187	0	32182	
188	0	33046	
189	0	32311	
190	0	30055	
191	0	31183	
192	0	33462	
193	0	34399	
194	0	35429	
195	0	35101	
196	0	33445	
197	0	34501	
198	0	34578	
199	0	34349	
200	0	33799	
201	0	32924	
202	0	32190	
203	0	31314	
